ProductKey,OrderDate,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,DiscountAmount,ProductStandardCost,SalesAmount,Territories.Region,Territories.Country,Territories.Continent
373,2003-06-29,24477,9,SO51070,1,1,0,1320.6838,2181.5625,Australia,Australia,Pacific
373,2003-06-30,24602,9,SO51080,1,1,0,1320.6838,2181.5625,Australia,Australia,Pacific
363,2003-07-02,11448,9,SO51197,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-06,11456,9,SO51267,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-08,11447,9,SO51291,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-11,11093,9,SO51352,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-15,11109,9,SO51420,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-17,11452,9,SO51450,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-25,11052,9,SO51582,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-03,11917,9,SO53769,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-13,11111,9,SO54307,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-23,11914,9,SO54869,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-27,11904,9,SO55084,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-10,12669,9,SO55915,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-11,12000,9,SO55961,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-17,11151,9,SO56269,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-18,11750,9,SO56322,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-22,11443,9,SO56532,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-27,12009,9,SO56788,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-27,12338,9,SO56789,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-10-30,12354,9,SO56948,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-11-04,12689,9,SO57420,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-11-06,12687,9,SO57524,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-11-07,13001,9,SO57582,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-11-13,12995,9,SO57893,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-11-23,12693,9,SO58462,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-11-24,11027,9,SO58536,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-12-10,13103,9,SO59753,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-03,13122,9,SO61420,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-13,13649,9,SO62010,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-22,13619,9,SO62567,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-23,13631,9,SO62622,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-24,13114,9,SO62676,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-28,13133,9,SO62932,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-04,14058,9,SO63539,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-10,14225,9,SO63937,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-19,14218,9,SO64510,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-20,14064,9,SO64600,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-21,14220,9,SO64662,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-21,14226,9,SO64663,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-12,14263,9,SO66062,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-25,14666,9,SO66871,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-28,14325,9,SO67074,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-29,14275,9,SO67133,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-04-02,15218,9,SO67462,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-04-15,15228,9,SO68326,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-04-24,15221,9,SO68931,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-04-26,15225,9,SO69065,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-02,15719,9,SO69710,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-04,13105,9,SO69850,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-05,15788,9,SO69927,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-07,11044,9,SO70074,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-07,15725,9,SO70075,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-15,15784,9,SO70652,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-20,15753,9,SO71003,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-27,15752,9,SO71474,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-30,15801,9,SO71677,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-10,14048,9,SO72625,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-20,13975,9,SO73393,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-22,14049,9,SO73567,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-25,16348,9,SO73764,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-25,16159,9,SO73767,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-05,11017,9,SO51256,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-11,11454,9,SO51354,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-07-20,11075,9,SO51491,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-12,11767,9,SO54240,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-13,11761,9,SO54302,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2003-09-14,11968,9,SO54366,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-16,13131,9,SO62221,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-01-19,13646,9,SO62384,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-02-15,14045,9,SO64228,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-19,14324,9,SO66488,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-23,12343,9,SO66746,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-03-30,15127,9,SO67186,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-04-10,15144,9,SO68011,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-04-24,15151,9,SO68932,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-15,15786,9,SO70653,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-17,16156,9,SO70806,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-05-31,15757,9,SO71757,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-16,16658,9,SO73074,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
363,2004-06-25,13118,9,SO73765,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-04,11106,9,SO51236,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-04,11002,9,SO51238,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-08,11445,9,SO51290,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-11,11054,9,SO51350,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-13,11103,9,SO51384,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-24,11009,9,SO51562,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-26,11104,9,SO51594,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-29,11124,9,SO51649,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-31,11095,9,SO51683,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-07-31,11451,9,SO51684,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-08-25,11460,9,SO53126,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-08-30,11461,9,SO53392,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-06,11765,9,SO53915,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-06,11899,9,SO53916,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-07,11963,9,SO53972,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-14,11464,9,SO54364,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-22,11759,9,SO54810,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-27,11964,9,SO55083,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-09-29,11764,9,SO55175,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-02,12668,9,SO55448,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-04,12039,9,SO55543,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-06,12353,9,SO55666,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-06,11988,9,SO55670,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-21,12358,9,SO56476,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-30,12360,9,SO56949,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-10-30,12667,9,SO56950,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-07,12989,9,SO57583,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-08,13075,9,SO57627,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-12,12706,9,SO57833,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-12,12987,9,SO57834,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-19,13011,9,SO58241,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-26,13079,9,SO58631,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2003-11-27,13077,9,SO58689,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-02,13648,9,SO61362,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-04,13123,9,SO61472,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-04,13135,9,SO61473,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-09,13132,9,SO61774,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-14,13645,9,SO62079,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-15,13128,9,SO62142,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-16,13115,9,SO62220,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-23,13622,9,SO62621,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-24,13633,9,SO62677,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-27,13638,9,SO62865,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-28,13620,9,SO62933,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-28,13630,9,SO62934,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-01-28,13955,9,SO62935,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-02-08,13971,9,SO63800,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-02-15,11997,9,SO64229,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-02-17,14046,9,SO64362,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-02-29,11998,9,SO65143,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-03-10,14673,9,SO65940,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-03-13,14302,9,SO66137,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-03-26,14326,9,SO66930,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-03-28,14236,9,SO67075,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-04,15589,9,SO67630,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-10,15143,9,SO68010,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-18,15591,9,SO68522,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-18,15601,9,SO68523,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-20,13038,9,SO68661,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-20,15183,9,SO68662,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-27,15588,9,SO69136,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-28,15145,9,SO69222,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-04-30,15227,9,SO69371,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-06,15767,9,SO69990,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-18,15732,9,SO70860,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-21,15754,9,SO71076,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-24,15789,9,SO71267,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-24,13107,9,SO71268,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-25,15724,9,SO71333,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-05-30,15800,9,SO71676,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-05,16351,9,SO72254,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-07,16616,9,SO72415,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-07,16495,9,SO72417,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-08,13111,9,SO72495,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-11,16661,9,SO72701,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-11,13973,9,SO72707,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-12,16636,9,SO72775,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-14,13957,9,SO72922,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-20,16656,9,SO73384,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
359,2004-06-24,13968,9,SO73694,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-03,11108,9,SO51215,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-04,11105,9,SO51235,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-07,11008,9,SO51282,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-09,11003,9,SO51315,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-13,11070,9,SO51385,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-15,11010,9,SO51421,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-25,11007,9,SO51581,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-07-29,11011,9,SO51650,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-08-12,11457,9,SO52458,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-08-26,11096,9,SO53176,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-07,11099,9,SO53971,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-08,11907,9,SO54031,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-12,11976,9,SO54242,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-14,11110,9,SO54367,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-15,11903,9,SO54423,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-17,11097,9,SO54519,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-26,11909,9,SO55026,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-09-28,11967,9,SO55133,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-01,12341,9,SO55374,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-02,12349,9,SO55446,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-03,12676,9,SO55499,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-06,12680,9,SO55667,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-06,12347,9,SO55668,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-12,11989,9,SO56010,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-14,12670,9,SO56114,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-16,12340,9,SO56218,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-18,12001,9,SO56327,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-26,12677,9,SO56751,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-10-29,11120,9,SO56903,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-05,13012,9,SO57473,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-05,11897,9,SO57474,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-06,11756,9,SO57521,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-10,13000,9,SO57737,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-16,12694,9,SO58066,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-19,12699,9,SO58242,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-22,12999,9,SO58405,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-23,12683,9,SO58461,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-25,12994,9,SO58573,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-26,13081,9,SO58632,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-27,11919,9,SO58690,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-11-30,12698,9,SO58889,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-12-14,13089,9,SO60026,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2003-12-23,13091,9,SO60614,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-01-10,13626,9,SO61842,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-01-11,13618,9,SO61911,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-01-15,13637,9,SO62145,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-01-24,13139,9,SO62678,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-01,14215,9,SO63350,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-05,14214,9,SO63604,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-05,14032,9,SO63605,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-07,11034,9,SO63737,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-07,14030,9,SO63738,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-14,11993,9,SO64165,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-18,12005,9,SO64433,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-20,14039,9,SO64599,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-02-27,14033,9,SO65010,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-01,14287,9,SO65383,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-05,15122,9,SO65610,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-08,14299,9,SO65784,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-12,14235,9,SO66064,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-18,14310,9,SO66417,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-24,12007,9,SO66821,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-27,14279,9,SO67004,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-30,15129,9,SO67187,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-03-31,14300,9,SO67249,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-01,15135,9,SO67390,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-03,15219,9,SO67550,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-06,15134,9,SO67743,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-10,15192,9,SO68009,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-11,15223,9,SO68065,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-14,13010,9,SO68252,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-16,15585,9,SO68383,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-21,15587,9,SO68720,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-22,13007,9,SO68786,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-22,15179,9,SO68791,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-23,15576,9,SO68861,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-23,15152,9,SO68862,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-04-26,15220,9,SO69064,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-05-07,13049,9,SO70076,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-05-09,15756,9,SO70227,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-05-09,13050,9,SO70228,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-03,13974,9,SO72106,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-03,13134,9,SO72107,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-05,16620,9,SO72253,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-06,16180,9,SO72334,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-09,16607,9,SO72561,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-11,16659,9,SO72700,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-11,13109,9,SO72710,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-14,13112,9,SO72921,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-16,13108,9,SO73076,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-24,16347,9,SO73693,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-25,16350,9,SO73766,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-27,11048,9,SO73924,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
361,2004-06-30,13967,9,SO74139,1,1,0,1251.9813,2294.99,Australia,Australia,Pacific
583,2003-07-04,18467,9,SO51233,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-07-12,14007,9,SO51366,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-08-06,22950,9,SO52148,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-08-07,18700,9,SO52205,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-08-26,22946,9,SO53174,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-08-31,14010,9,SO53439,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-09-12,14127,9,SO54236,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-09-20,18722,9,SO54704,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-10-17,19557,9,SO56260,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-10-19,23106,9,SO56365,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-10-28,23116,9,SO56839,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-10-30,14130,9,SO56944,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-11-06,14133,9,SO57519,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-01,23331,9,SO59121,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-06,20216,9,SO59459,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-11,19620,9,SO59811,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-12,15029,9,SO59883,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-19,19598,9,SO60366,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-20,23409,9,SO60427,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-21,19599,9,SO60500,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-23,23332,9,SO60607,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-24,23408,9,SO60684,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2003-12-31,23348,9,SO61158,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2004-01-01,20236,9,SO61305,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2004-01-05,23423,9,SO61522,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2004-01-16,23432,9,SO62217,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2004-01-20,23434,9,SO62453,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2004-01-21,20241,9,SO62516,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
583,2004-01-21,23533,9,SO62517,1,1,0,1082.51,1700.99,Australia,Australia,Pacific
